Ticker,Measure,Mnemonic,Period,Value,Formula (reference),parsed_value,category
XLNX,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2014,0,"CIQ(""XLNX"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2014"")",,zero_as_na
XLNX,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2015,0,"CIQ(""XLNX"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2015"")",,zero_as_na
XLNX,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2016,0,"CIQ(""XLNX"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2016"")",,zero_as_na
XLNX,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2017,0,"CIQ(""XLNX"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2017"")",,zero_as_na
XLNX,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2018,0,"CIQ(""XLNX"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2018"")",,zero_as_na
XLNX,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2019,0,"CIQ(""XLNX"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2019"")",,zero_as_na
XLNX,Revenue (point),IQ_REVENUE_GUIDANCE,FY2014,0,"CIQ(""XLNX"",""IQ_REVENUE_GUIDANCE"",""FY2014"")",,zero_as_na
XLNX,Revenue (point),IQ_REVENUE_GUIDANCE,FY2015,2382.53 - 2477.83,"CIQ(""XLNX"",""IQ_REVENUE_GUIDANCE"",""FY2015"")",2430.1800000000003,range
XLNX,Revenue (point),IQ_REVENUE_GUIDANCE,FY2016,0,"CIQ(""XLNX"",""IQ_REVENUE_GUIDANCE"",""FY2016"")",,zero_as_na
XLNX,Revenue (point),IQ_REVENUE_GUIDANCE,FY2017,2302.44 - 2390.99,"CIQ(""XLNX"",""IQ_REVENUE_GUIDANCE"",""FY2017"")",2346.715,range
XLNX,Revenue (point),IQ_REVENUE_GUIDANCE,FY2018, > 2500.00,"CIQ(""XLNX"",""IQ_REVENUE_GUIDANCE"",""FY2018"")",2500.0,bound
XLNX,Revenue (point),IQ_REVENUE_GUIDANCE,FY2019,2950.00 - 3000.00,"CIQ(""XLNX"",""IQ_REVENUE_GUIDANCE"",""FY2019"")",2975.0,range
XLNX,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2014,0,"CIQ(""XLNX"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2014"")",,zero_as_na
XLNX,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2015,2477.83224,"CIQ(""XLNX"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2015"")",2477.83224,number
XLNX,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2016,0,"CIQ(""XLNX"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2016"")",,zero_as_na
XLNX,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2017,2390.99148,"CIQ(""XLNX"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2017"")",2390.99148,number
XLNX,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2018,0,"CIQ(""XLNX"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2018"")",,zero_as_na
XLNX,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2019,3000,"CIQ(""XLNX"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2019"")",3000.0,number
XLNX,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2014,0,"CIQ(""XLNX"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2014"")",,zero_as_na
XLNX,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2015,2382.531,"CIQ(""XLNX"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2015"")",2382.531,number
XLNX,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2016,0,"CIQ(""XLNX"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2016"")",,zero_as_na
XLNX,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2017,2302.43624,"CIQ(""XLNX"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2017"")",2302.43624,number
XLNX,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2018,2500,"CIQ(""XLNX"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2018"")",2500.0,number
XLNX,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2019,2950,"CIQ(""XLNX"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2019"")",2950.0,number
XLNX,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2014,0,"CIQ(""XLNX"",""IQ_EBITDA_GUIDANCE"",""FY2014"")",,zero_as_na
XLNX,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2015,0,"CIQ(""XLNX"",""IQ_EBITDA_GUIDANCE"",""FY2015"")",,zero_as_na
XLNX,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2016,0,"CIQ(""XLNX"",""IQ_EBITDA_GUIDANCE"",""FY2016"")",,zero_as_na
XLNX,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2017,0,"CIQ(""XLNX"",""IQ_EBITDA_GUIDANCE"",""FY2017"")",,zero_as_na
XLNX,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2018,0,"CIQ(""XLNX"",""IQ_EBITDA_GUIDANCE"",""FY2018"")",,zero_as_na
XLNX,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2019,0,"CIQ(""XLNX"",""IQ_EBITDA_GUIDANCE"",""FY2019"")",,zero_as_na
XOM,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2014,0,"CIQ(""XOM"",""IQ_EPS_EXCL_GUIDANCE"",""FY2014"")",,zero_as_na
XOM,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2015,0,"CIQ(""XOM"",""IQ_EPS_EXCL_GUIDANCE"",""FY2015"")",,zero_as_na
XOM,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2016,0,"CIQ(""XOM"",""IQ_EPS_EXCL_GUIDANCE"",""FY2016"")",,zero_as_na
XOM,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2017,0,"CIQ(""XOM"",""IQ_EPS_EXCL_GUIDANCE"",""FY2017"")",,zero_as_na
XOM,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2018,0,"CIQ(""XOM"",""IQ_EPS_EXCL_GUIDANCE"",""FY2018"")",,zero_as_na
XOM,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2019,0,"CIQ(""XOM"",""IQ_EPS_EXCL_GUIDANCE"",""FY2019"")",,zero_as_na
XOM,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2014,0,"CIQ(""XOM"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2014"")",,zero_as_na
XOM,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2015,0,"CIQ(""XOM"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2015"")",,zero_as_na
XOM,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2016,0,"CIQ(""XOM"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2016"")",,zero_as_na
XOM,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2017,0,"CIQ(""XOM"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2017"")",,zero_as_na
XOM,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2018,0,"CIQ(""XOM"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2018"")",,zero_as_na
XOM,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2019,0,"CIQ(""XOM"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2019"")",,zero_as_na
XOM,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2014,0,"CIQ(""XOM"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2014"")",,zero_as_na
XOM,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2015,0,"CIQ(""XOM"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2015"")",,zero_as_na
XOM,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2016,0,"CIQ(""XOM"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2016"")",,zero_as_na
XOM,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2017,0,"CIQ(""XOM"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2017"")",,zero_as_na
XOM,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2018,0,"CIQ(""XOM"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2018"")",,zero_as_na
XOM,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2019,0,"CIQ(""XOM"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2019"")",,zero_as_na
XOM,Revenue (point),IQ_REVENUE_GUIDANCE,FY2014,0,"CIQ(""XOM"",""IQ_REVENUE_GUIDANCE"",""FY2014"")",,zero_as_na
XOM,Revenue (point),IQ_REVENUE_GUIDANCE,FY2015,0,"CIQ(""XOM"",""IQ_REVENUE_GUIDANCE"",""FY2015"")",,zero_as_na
XOM,Revenue (point),IQ_REVENUE_GUIDANCE,FY2016,0,"CIQ(""XOM"",""IQ_REVENUE_GUIDANCE"",""FY2016"")",,zero_as_na
XOM,Revenue (point),IQ_REVENUE_GUIDANCE,FY2017,0,"CIQ(""XOM"",""IQ_REVENUE_GUIDANCE"",""FY2017"")",,zero_as_na
XOM,Revenue (point),IQ_REVENUE_GUIDANCE,FY2018,0,"CIQ(""XOM"",""IQ_REVENUE_GUIDANCE"",""FY2018"")",,zero_as_na
XOM,Revenue (point),IQ_REVENUE_GUIDANCE,FY2019,0,"CIQ(""XOM"",""IQ_REVENUE_GUIDANCE"",""FY2019"")",,zero_as_na
XOM,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2014,0,"CIQ(""XOM"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2014"")",,zero_as_na
XOM,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2015,0,"CIQ(""XOM"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2015"")",,zero_as_na
XOM,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2016,0,"CIQ(""XOM"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2016"")",,zero_as_na
XOM,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2017,0,"CIQ(""XOM"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2017"")",,zero_as_na
XOM,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2018,0,"CIQ(""XOM"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2018"")",,zero_as_na
XOM,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2019,0,"CIQ(""XOM"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2019"")",,zero_as_na
XOM,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2014,0,"CIQ(""XOM"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2014"")",,zero_as_na
XOM,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2015,0,"CIQ(""XOM"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2015"")",,zero_as_na
XOM,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2016,0,"CIQ(""XOM"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2016"")",,zero_as_na
XOM,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2017,0,"CIQ(""XOM"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2017"")",,zero_as_na
XOM,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2018,0,"CIQ(""XOM"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2018"")",,zero_as_na
XOM,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2019,0,"CIQ(""XOM"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2019"")",,zero_as_na
XOM,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2014,0,"CIQ(""XOM"",""IQ_EBITDA_GUIDANCE"",""FY2014"")",,zero_as_na
XOM,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2015,0,"CIQ(""XOM"",""IQ_EBITDA_GUIDANCE"",""FY2015"")",,zero_as_na
XOM,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2016,0,"CIQ(""XOM"",""IQ_EBITDA_GUIDANCE"",""FY2016"")",,zero_as_na
XOM,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2017,0,"CIQ(""XOM"",""IQ_EBITDA_GUIDANCE"",""FY2017"")",,zero_as_na
XOM,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2018,0,"CIQ(""XOM"",""IQ_EBITDA_GUIDANCE"",""FY2018"")",,zero_as_na
XOM,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2019,0,"CIQ(""XOM"",""IQ_EBITDA_GUIDANCE"",""FY2019"")",,zero_as_na
XOXO,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2014,0,"CIQ(""XOXO"",""IQ_EPS_EXCL_GUIDANCE"",""FY2014"")",,zero_as_na
XOXO,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2015,0,"CIQ(""XOXO"",""IQ_EPS_EXCL_GUIDANCE"",""FY2015"")",,zero_as_na
XOXO,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2016,0,"CIQ(""XOXO"",""IQ_EPS_EXCL_GUIDANCE"",""FY2016"")",,zero_as_na
XOXO,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2017,0,"CIQ(""XOXO"",""IQ_EPS_EXCL_GUIDANCE"",""FY2017"")",,zero_as_na
XOXO,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2018,0,"CIQ(""XOXO"",""IQ_EPS_EXCL_GUIDANCE"",""FY2018"")",,zero_as_na
XOXO,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2019,0,"CIQ(""XOXO"",""IQ_EPS_EXCL_GUIDANCE"",""FY2019"")",,zero_as_na
XOXO,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2014,0,"CIQ(""XOXO"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2014"")",,zero_as_na
XOXO,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2015,0,"CIQ(""XOXO"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2015"")",,zero_as_na
XOXO,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2016,0,"CIQ(""XOXO"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2016"")",,zero_as_na
XOXO,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2017,0,"CIQ(""XOXO"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2017"")",,zero_as_na
XOXO,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2018,0,"CIQ(""XOXO"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2018"")",,zero_as_na
XOXO,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2019,0,"CIQ(""XOXO"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2019"")",,zero_as_na
XOXO,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2014,0,"CIQ(""XOXO"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2014"")",,zero_as_na
XOXO,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2015,0,"CIQ(""XOXO"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2015"")",,zero_as_na
XOXO,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2016,0,"CIQ(""XOXO"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2016"")",,zero_as_na
XOXO,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2017,0,"CIQ(""XOXO"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2017"")",,zero_as_na
XOXO,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2018,0,"CIQ(""XOXO"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2018"")",,zero_as_na
XOXO,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2019,0,"CIQ(""XOXO"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2019"")",,zero_as_na
XOXO,Revenue (point),IQ_REVENUE_GUIDANCE,FY2014,0,"CIQ(""XOXO"",""IQ_REVENUE_GUIDANCE"",""FY2014"")",,zero_as_na
XOXO,Revenue (point),IQ_REVENUE_GUIDANCE,FY2015,0,"CIQ(""XOXO"",""IQ_REVENUE_GUIDANCE"",""FY2015"")",,zero_as_na
XOXO,Revenue (point),IQ_REVENUE_GUIDANCE,FY2016,0,"CIQ(""XOXO"",""IQ_REVENUE_GUIDANCE"",""FY2016"")",,zero_as_na
XOXO,Revenue (point),IQ_REVENUE_GUIDANCE,FY2017,0,"CIQ(""XOXO"",""IQ_REVENUE_GUIDANCE"",""FY2017"")",,zero_as_na
XOXO,Revenue (point),IQ_REVENUE_GUIDANCE,FY2018,0,"CIQ(""XOXO"",""IQ_REVENUE_GUIDANCE"",""FY2018"")",,zero_as_na
XOXO,Revenue (point),IQ_REVENUE_GUIDANCE,FY2019,0,"CIQ(""XOXO"",""IQ_REVENUE_GUIDANCE"",""FY2019"")",,zero_as_na
XOXO,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2014,0,"CIQ(""XOXO"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2014"")",,zero_as_na
XOXO,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2015,0,"CIQ(""XOXO"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2015"")",,zero_as_na
XOXO,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2016,0,"CIQ(""XOXO"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2016"")",,zero_as_na
XOXO,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2017,0,"CIQ(""XOXO"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2017"")",,zero_as_na
XOXO,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2018,0,"CIQ(""XOXO"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2018"")",,zero_as_na
XOXO,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2019,0,"CIQ(""XOXO"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2019"")",,zero_as_na
XOXO,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2014,0,"CIQ(""XOXO"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2014"")",,zero_as_na
XOXO,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2015,0,"CIQ(""XOXO"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2015"")",,zero_as_na
XOXO,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2016,0,"CIQ(""XOXO"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2016"")",,zero_as_na
XOXO,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2017,0,"CIQ(""XOXO"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2017"")",,zero_as_na
XOXO,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2018,0,"CIQ(""XOXO"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2018"")",,zero_as_na
XOXO,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2019,0,"CIQ(""XOXO"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2019"")",,zero_as_na
XOXO,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2014,0,"CIQ(""XOXO"",""IQ_EBITDA_GUIDANCE"",""FY2014"")",,zero_as_na
XOXO,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2015,0,"CIQ(""XOXO"",""IQ_EBITDA_GUIDANCE"",""FY2015"")",,zero_as_na
XOXO,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2016,0,"CIQ(""XOXO"",""IQ_EBITDA_GUIDANCE"",""FY2016"")",,zero_as_na
XOXO,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2017,0,"CIQ(""XOXO"",""IQ_EBITDA_GUIDANCE"",""FY2017"")",,zero_as_na
XOXO,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2018,0,"CIQ(""XOXO"",""IQ_EBITDA_GUIDANCE"",""FY2018"")",,zero_as_na
XOXO,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2019,0,"CIQ(""XOXO"",""IQ_EBITDA_GUIDANCE"",""FY2019"")",,zero_as_na
XRAY,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2014,2.49 - 2.53,"CIQ(""XRAY"",""IQ_EPS_EXCL_GUIDANCE"",""FY2014"")",2.51,range
XRAY,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2015,2.58 - 2.64,"CIQ(""XRAY"",""IQ_EPS_EXCL_GUIDANCE"",""FY2015"")",2.6100000000000003,range
XRAY,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2016,2.75 - 2.80,"CIQ(""XRAY"",""IQ_EPS_EXCL_GUIDANCE"",""FY2016"")",2.775,range
XRAY,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2017,2.65 - 2.70,"CIQ(""XRAY"",""IQ_EPS_EXCL_GUIDANCE"",""FY2017"")",2.675,range
XRAY,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2018, < 2.00,"CIQ(""XRAY"",""IQ_EPS_EXCL_GUIDANCE"",""FY2018"")",2.0,bound
XRAY,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2019,2.42 - 2.48,"CIQ(""XRAY"",""IQ_EPS_EXCL_GUIDANCE"",""FY2019"")",2.45,range
XRAY,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2014,2.53,"CIQ(""XRAY"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2014"")",2.53,number
XRAY,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2015,2.64,"CIQ(""XRAY"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2015"")",2.64,number
XRAY,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2016,2.8,"CIQ(""XRAY"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2016"")",2.8,number
XRAY,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2017,2.7,"CIQ(""XRAY"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2017"")",2.7,number
XRAY,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2018,2,"CIQ(""XRAY"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2018"")",2.0,number
XRAY,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2019,2.48,"CIQ(""XRAY"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2019"")",2.48,number
XRAY,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2014,2.49,"CIQ(""XRAY"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2014"")",2.49,number
XRAY,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2015,2.58,"CIQ(""XRAY"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2015"")",2.58,number
XRAY,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2016,2.75,"CIQ(""XRAY"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2016"")",2.75,number
