Ticker,Measure,Mnemonic,Period,Value,Formula (reference),parsed_value,category
EXR,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2019,0,"CIQ(""EXR"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2019"")",,zero_as_na
EXR,Revenue (point),IQ_REVENUE_GUIDANCE,FY2014,0,"CIQ(""EXR"",""IQ_REVENUE_GUIDANCE"",""FY2014"")",,zero_as_na
EXR,Revenue (point),IQ_REVENUE_GUIDANCE,FY2015,0,"CIQ(""EXR"",""IQ_REVENUE_GUIDANCE"",""FY2015"")",,zero_as_na
EXR,Revenue (point),IQ_REVENUE_GUIDANCE,FY2016,0,"CIQ(""EXR"",""IQ_REVENUE_GUIDANCE"",""FY2016"")",,zero_as_na
EXR,Revenue (point),IQ_REVENUE_GUIDANCE,FY2017,0,"CIQ(""EXR"",""IQ_REVENUE_GUIDANCE"",""FY2017"")",,zero_as_na
EXR,Revenue (point),IQ_REVENUE_GUIDANCE,FY2018,0,"CIQ(""EXR"",""IQ_REVENUE_GUIDANCE"",""FY2018"")",,zero_as_na
EXR,Revenue (point),IQ_REVENUE_GUIDANCE,FY2019,0,"CIQ(""EXR"",""IQ_REVENUE_GUIDANCE"",""FY2019"")",,zero_as_na
EXR,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2014,0,"CIQ(""EXR"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2014"")",,zero_as_na
EXR,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2015,0,"CIQ(""EXR"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2015"")",,zero_as_na
EXR,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2016,0,"CIQ(""EXR"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2016"")",,zero_as_na
EXR,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2017,0,"CIQ(""EXR"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2017"")",,zero_as_na
EXR,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2018,0,"CIQ(""EXR"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2018"")",,zero_as_na
EXR,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2019,0,"CIQ(""EXR"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2019"")",,zero_as_na
EXR,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2014,0,"CIQ(""EXR"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2014"")",,zero_as_na
EXR,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2015,0,"CIQ(""EXR"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2015"")",,zero_as_na
EXR,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2016,0,"CIQ(""EXR"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2016"")",,zero_as_na
EXR,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2017,0,"CIQ(""EXR"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2017"")",,zero_as_na
EXR,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2018,0,"CIQ(""EXR"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2018"")",,zero_as_na
EXR,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2019,0,"CIQ(""EXR"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2019"")",,zero_as_na
EXR,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2014,0,"CIQ(""EXR"",""IQ_EBITDA_GUIDANCE"",""FY2014"")",,zero_as_na
EXR,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2015,0,"CIQ(""EXR"",""IQ_EBITDA_GUIDANCE"",""FY2015"")",,zero_as_na
EXR,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2016,0,"CIQ(""EXR"",""IQ_EBITDA_GUIDANCE"",""FY2016"")",,zero_as_na
EXR,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2017,0,"CIQ(""EXR"",""IQ_EBITDA_GUIDANCE"",""FY2017"")",,zero_as_na
EXR,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2018,0,"CIQ(""EXR"",""IQ_EBITDA_GUIDANCE"",""FY2018"")",,zero_as_na
EXR,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2019,0,"CIQ(""EXR"",""IQ_EBITDA_GUIDANCE"",""FY2019"")",,zero_as_na
EXTN,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2014,0,"CIQ(""EXTN"",""IQ_EPS_EXCL_GUIDANCE"",""FY2014"")",,zero_as_na
EXTN,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2015,0,"CIQ(""EXTN"",""IQ_EPS_EXCL_GUIDANCE"",""FY2015"")",,zero_as_na
EXTN,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2016,0,"CIQ(""EXTN"",""IQ_EPS_EXCL_GUIDANCE"",""FY2016"")",,zero_as_na
EXTN,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2017,0,"CIQ(""EXTN"",""IQ_EPS_EXCL_GUIDANCE"",""FY2017"")",,zero_as_na
EXTN,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2018,0,"CIQ(""EXTN"",""IQ_EPS_EXCL_GUIDANCE"",""FY2018"")",,zero_as_na
EXTN,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2019,0,"CIQ(""EXTN"",""IQ_EPS_EXCL_GUIDANCE"",""FY2019"")",,zero_as_na
EXTN,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2014,0,"CIQ(""EXTN"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2014"")",,zero_as_na
EXTN,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2015,0,"CIQ(""EXTN"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2015"")",,zero_as_na
EXTN,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2016,0,"CIQ(""EXTN"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2016"")",,zero_as_na
EXTN,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2017,0,"CIQ(""EXTN"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2017"")",,zero_as_na
EXTN,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2018,0,"CIQ(""EXTN"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2018"")",,zero_as_na
EXTN,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2019,0,"CIQ(""EXTN"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2019"")",,zero_as_na
EXTN,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2014,0,"CIQ(""EXTN"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2014"")",,zero_as_na
EXTN,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2015,0,"CIQ(""EXTN"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2015"")",,zero_as_na
EXTN,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2016,0,"CIQ(""EXTN"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2016"")",,zero_as_na
EXTN,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2017,0,"CIQ(""EXTN"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2017"")",,zero_as_na
EXTN,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2018,0,"CIQ(""EXTN"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2018"")",,zero_as_na
EXTN,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2019,0,"CIQ(""EXTN"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2019"")",,zero_as_na
EXTN,Revenue (point),IQ_REVENUE_GUIDANCE,FY2014,0,"CIQ(""EXTN"",""IQ_REVENUE_GUIDANCE"",""FY2014"")",,zero_as_na
EXTN,Revenue (point),IQ_REVENUE_GUIDANCE,FY2015,0,"CIQ(""EXTN"",""IQ_REVENUE_GUIDANCE"",""FY2015"")",,zero_as_na
EXTN,Revenue (point),IQ_REVENUE_GUIDANCE,FY2016,0,"CIQ(""EXTN"",""IQ_REVENUE_GUIDANCE"",""FY2016"")",,zero_as_na
EXTN,Revenue (point),IQ_REVENUE_GUIDANCE,FY2017,0,"CIQ(""EXTN"",""IQ_REVENUE_GUIDANCE"",""FY2017"")",,zero_as_na
EXTN,Revenue (point),IQ_REVENUE_GUIDANCE,FY2018,0,"CIQ(""EXTN"",""IQ_REVENUE_GUIDANCE"",""FY2018"")",,zero_as_na
EXTN,Revenue (point),IQ_REVENUE_GUIDANCE,FY2019,0,"CIQ(""EXTN"",""IQ_REVENUE_GUIDANCE"",""FY2019"")",,zero_as_na
EXTN,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2014,0,"CIQ(""EXTN"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2014"")",,zero_as_na
EXTN,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2015,0,"CIQ(""EXTN"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2015"")",,zero_as_na
EXTN,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2016,0,"CIQ(""EXTN"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2016"")",,zero_as_na
EXTN,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2017,0,"CIQ(""EXTN"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2017"")",,zero_as_na
EXTN,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2018,0,"CIQ(""EXTN"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2018"")",,zero_as_na
EXTN,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2019,0,"CIQ(""EXTN"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2019"")",,zero_as_na
EXTN,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2014,0,"CIQ(""EXTN"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2014"")",,zero_as_na
EXTN,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2015,0,"CIQ(""EXTN"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2015"")",,zero_as_na
EXTN,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2016,0,"CIQ(""EXTN"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2016"")",,zero_as_na
EXTN,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2017,0,"CIQ(""EXTN"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2017"")",,zero_as_na
EXTN,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2018,0,"CIQ(""EXTN"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2018"")",,zero_as_na
EXTN,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2019,0,"CIQ(""EXTN"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2019"")",,zero_as_na
EXTN,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2014,0,"CIQ(""EXTN"",""IQ_EBITDA_GUIDANCE"",""FY2014"")",,zero_as_na
EXTN,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2015,0,"CIQ(""EXTN"",""IQ_EBITDA_GUIDANCE"",""FY2015"")",,zero_as_na
EXTN,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2016,0,"CIQ(""EXTN"",""IQ_EBITDA_GUIDANCE"",""FY2016"")",,zero_as_na
EXTN,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2017,0,"CIQ(""EXTN"",""IQ_EBITDA_GUIDANCE"",""FY2017"")",,zero_as_na
EXTN,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2018,0,"CIQ(""EXTN"",""IQ_EBITDA_GUIDANCE"",""FY2018"")",,zero_as_na
EXTN,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2019,215.00 - 230.00,"CIQ(""EXTN"",""IQ_EBITDA_GUIDANCE"",""FY2019"")",222.5,range
EZPW,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2014,1.29,"CIQ(""EZPW"",""IQ_EPS_EXCL_GUIDANCE"",""FY2014"")",1.29,number
EZPW,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2015,0,"CIQ(""EZPW"",""IQ_EPS_EXCL_GUIDANCE"",""FY2015"")",,zero_as_na
EZPW,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2016,0,"CIQ(""EZPW"",""IQ_EPS_EXCL_GUIDANCE"",""FY2016"")",,zero_as_na
EZPW,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2017,0,"CIQ(""EZPW"",""IQ_EPS_EXCL_GUIDANCE"",""FY2017"")",,zero_as_na
EZPW,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2018,0,"CIQ(""EZPW"",""IQ_EPS_EXCL_GUIDANCE"",""FY2018"")",,zero_as_na
EZPW,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2019,0,"CIQ(""EZPW"",""IQ_EPS_EXCL_GUIDANCE"",""FY2019"")",,zero_as_na
EZPW,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2014,1.29,"CIQ(""EZPW"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2014"")",1.29,number
EZPW,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2015,0,"CIQ(""EZPW"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2015"")",,zero_as_na
EZPW,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2016,0,"CIQ(""EZPW"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2016"")",,zero_as_na
EZPW,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2017,0,"CIQ(""EZPW"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2017"")",,zero_as_na
EZPW,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2018,0,"CIQ(""EZPW"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2018"")",,zero_as_na
EZPW,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2019,0,"CIQ(""EZPW"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2019"")",,zero_as_na
EZPW,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2014,1.29,"CIQ(""EZPW"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2014"")",1.29,number
EZPW,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2015,0,"CIQ(""EZPW"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2015"")",,zero_as_na
EZPW,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2016,0,"CIQ(""EZPW"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2016"")",,zero_as_na
EZPW,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2017,0,"CIQ(""EZPW"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2017"")",,zero_as_na
EZPW,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2018,0,"CIQ(""EZPW"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2018"")",,zero_as_na
EZPW,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2019,0,"CIQ(""EZPW"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2019"")",,zero_as_na
EZPW,Revenue (point),IQ_REVENUE_GUIDANCE,FY2014,0,"CIQ(""EZPW"",""IQ_REVENUE_GUIDANCE"",""FY2014"")",,zero_as_na
EZPW,Revenue (point),IQ_REVENUE_GUIDANCE,FY2015,0,"CIQ(""EZPW"",""IQ_REVENUE_GUIDANCE"",""FY2015"")",,zero_as_na
EZPW,Revenue (point),IQ_REVENUE_GUIDANCE,FY2016,0,"CIQ(""EZPW"",""IQ_REVENUE_GUIDANCE"",""FY2016"")",,zero_as_na
EZPW,Revenue (point),IQ_REVENUE_GUIDANCE,FY2017,0,"CIQ(""EZPW"",""IQ_REVENUE_GUIDANCE"",""FY2017"")",,zero_as_na
EZPW,Revenue (point),IQ_REVENUE_GUIDANCE,FY2018,0,"CIQ(""EZPW"",""IQ_REVENUE_GUIDANCE"",""FY2018"")",,zero_as_na
EZPW,Revenue (point),IQ_REVENUE_GUIDANCE,FY2019,0,"CIQ(""EZPW"",""IQ_REVENUE_GUIDANCE"",""FY2019"")",,zero_as_na
EZPW,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2014,0,"CIQ(""EZPW"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2014"")",,zero_as_na
EZPW,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2015,0,"CIQ(""EZPW"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2015"")",,zero_as_na
EZPW,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2016,0,"CIQ(""EZPW"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2016"")",,zero_as_na
EZPW,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2017,0,"CIQ(""EZPW"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2017"")",,zero_as_na
EZPW,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2018,0,"CIQ(""EZPW"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2018"")",,zero_as_na
EZPW,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2019,0,"CIQ(""EZPW"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2019"")",,zero_as_na
EZPW,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2014,0,"CIQ(""EZPW"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2014"")",,zero_as_na
EZPW,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2015,0,"CIQ(""EZPW"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2015"")",,zero_as_na
EZPW,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2016,0,"CIQ(""EZPW"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2016"")",,zero_as_na
EZPW,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2017,0,"CIQ(""EZPW"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2017"")",,zero_as_na
EZPW,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2018,0,"CIQ(""EZPW"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2018"")",,zero_as_na
EZPW,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2019,0,"CIQ(""EZPW"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2019"")",,zero_as_na
EZPW,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2014,0,"CIQ(""EZPW"",""IQ_EBITDA_GUIDANCE"",""FY2014"")",,zero_as_na
EZPW,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2015,0,"CIQ(""EZPW"",""IQ_EBITDA_GUIDANCE"",""FY2015"")",,zero_as_na
EZPW,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2016,0,"CIQ(""EZPW"",""IQ_EBITDA_GUIDANCE"",""FY2016"")",,zero_as_na
EZPW,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2017,0,"CIQ(""EZPW"",""IQ_EBITDA_GUIDANCE"",""FY2017"")",,zero_as_na
EZPW,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2018,0,"CIQ(""EZPW"",""IQ_EBITDA_GUIDANCE"",""FY2018"")",,zero_as_na
EZPW,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2019,0,"CIQ(""EZPW"",""IQ_EBITDA_GUIDANCE"",""FY2019"")",,zero_as_na
FAF,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2014,0,"CIQ(""FAF"",""IQ_EPS_EXCL_GUIDANCE"",""FY2014"")",,zero_as_na
FAF,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2015,0,"CIQ(""FAF"",""IQ_EPS_EXCL_GUIDANCE"",""FY2015"")",,zero_as_na
FAF,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2016,0,"CIQ(""FAF"",""IQ_EPS_EXCL_GUIDANCE"",""FY2016"")",,zero_as_na
FAF,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2017,0,"CIQ(""FAF"",""IQ_EPS_EXCL_GUIDANCE"",""FY2017"")",,zero_as_na
FAF,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2018,0,"CIQ(""FAF"",""IQ_EPS_EXCL_GUIDANCE"",""FY2018"")",,zero_as_na
FAF,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2019,0,"CIQ(""FAF"",""IQ_EPS_EXCL_GUIDANCE"",""FY2019"")",,zero_as_na
FAF,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2014,0,"CIQ(""FAF"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2014"")",,zero_as_na
FAF,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2015,0,"CIQ(""FAF"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2015"")",,zero_as_na
FAF,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2016,0,"CIQ(""FAF"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2016"")",,zero_as_na
FAF,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2017,0,"CIQ(""FAF"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2017"")",,zero_as_na
FAF,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2018,0,"CIQ(""FAF"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2018"")",,zero_as_na
FAF,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2019,0,"CIQ(""FAF"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2019"")",,zero_as_na
FAF,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2014,0,"CIQ(""FAF"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2014"")",,zero_as_na
FAF,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2015,0,"CIQ(""FAF"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2015"")",,zero_as_na
FAF,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2016,0,"CIQ(""FAF"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2016"")",,zero_as_na
FAF,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2017,0,"CIQ(""FAF"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2017"")",,zero_as_na
