Ticker,Measure,Mnemonic,Period,Value,Formula (reference),parsed_value,category
NVDA,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2018,0,"CIQ(""NVDA"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2018"")",,zero_as_na
NVDA,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2019,0,"CIQ(""NVDA"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2019"")",,zero_as_na
NVDA,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2014,0,"CIQ(""NVDA"",""IQ_EBITDA_GUIDANCE"",""FY2014"")",,zero_as_na
NVDA,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2015,0,"CIQ(""NVDA"",""IQ_EBITDA_GUIDANCE"",""FY2015"")",,zero_as_na
NVDA,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2016,0,"CIQ(""NVDA"",""IQ_EBITDA_GUIDANCE"",""FY2016"")",,zero_as_na
NVDA,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2017,0,"CIQ(""NVDA"",""IQ_EBITDA_GUIDANCE"",""FY2017"")",,zero_as_na
NVDA,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2018,0,"CIQ(""NVDA"",""IQ_EBITDA_GUIDANCE"",""FY2018"")",,zero_as_na
NVDA,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2019,0,"CIQ(""NVDA"",""IQ_EBITDA_GUIDANCE"",""FY2019"")",,zero_as_na
NWE,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2014,2.60 - 2.75,"CIQ(""NWE"",""IQ_EPS_EXCL_GUIDANCE"",""FY2014"")",2.675,range
NWE,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2015,3.10 - 3.25,"CIQ(""NWE"",""IQ_EPS_EXCL_GUIDANCE"",""FY2015"")",3.175,range
NWE,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2016,3.20 - 3.35,"CIQ(""NWE"",""IQ_EPS_EXCL_GUIDANCE"",""FY2016"")",3.2750000000000004,range
NWE,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2017,3.30 - 3.45,"CIQ(""NWE"",""IQ_EPS_EXCL_GUIDANCE"",""FY2017"")",3.375,range
NWE,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2018,3.35 - 3.50,"CIQ(""NWE"",""IQ_EPS_EXCL_GUIDANCE"",""FY2018"")",3.425,range
NWE,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2019,3.38 - 3.48,"CIQ(""NWE"",""IQ_EPS_EXCL_GUIDANCE"",""FY2019"")",3.4299999999999997,range
NWE,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2014,2.75,"CIQ(""NWE"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2014"")",2.75,number
NWE,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2015,3.25,"CIQ(""NWE"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2015"")",3.25,number
NWE,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2016,3.35,"CIQ(""NWE"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2016"")",3.35,number
NWE,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2017,3.45,"CIQ(""NWE"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2017"")",3.45,number
NWE,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2018,3.5,"CIQ(""NWE"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2018"")",3.5,number
NWE,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2019,3.48,"CIQ(""NWE"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2019"")",3.48,number
NWE,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2014,2.6,"CIQ(""NWE"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2014"")",2.6,number
NWE,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2015,3.1,"CIQ(""NWE"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2015"")",3.1,number
NWE,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2016,3.2,"CIQ(""NWE"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2016"")",3.2,number
NWE,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2017,3.3,"CIQ(""NWE"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2017"")",3.3,number
NWE,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2018,3.35,"CIQ(""NWE"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2018"")",3.35,number
NWE,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2019,3.38,"CIQ(""NWE"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2019"")",3.38,number
NWE,Revenue (point),IQ_REVENUE_GUIDANCE,FY2014,0,"CIQ(""NWE"",""IQ_REVENUE_GUIDANCE"",""FY2014"")",,zero_as_na
NWE,Revenue (point),IQ_REVENUE_GUIDANCE,FY2015,0,"CIQ(""NWE"",""IQ_REVENUE_GUIDANCE"",""FY2015"")",,zero_as_na
NWE,Revenue (point),IQ_REVENUE_GUIDANCE,FY2016,0,"CIQ(""NWE"",""IQ_REVENUE_GUIDANCE"",""FY2016"")",,zero_as_na
NWE,Revenue (point),IQ_REVENUE_GUIDANCE,FY2017,0,"CIQ(""NWE"",""IQ_REVENUE_GUIDANCE"",""FY2017"")",,zero_as_na
NWE,Revenue (point),IQ_REVENUE_GUIDANCE,FY2018,0,"CIQ(""NWE"",""IQ_REVENUE_GUIDANCE"",""FY2018"")",,zero_as_na
NWE,Revenue (point),IQ_REVENUE_GUIDANCE,FY2019,0,"CIQ(""NWE"",""IQ_REVENUE_GUIDANCE"",""FY2019"")",,zero_as_na
NWE,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2014,0,"CIQ(""NWE"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2014"")",,zero_as_na
NWE,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2015,0,"CIQ(""NWE"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2015"")",,zero_as_na
NWE,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2016,0,"CIQ(""NWE"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2016"")",,zero_as_na
NWE,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2017,0,"CIQ(""NWE"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2017"")",,zero_as_na
NWE,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2018,0,"CIQ(""NWE"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2018"")",,zero_as_na
NWE,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2019,0,"CIQ(""NWE"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2019"")",,zero_as_na
NWE,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2014,0,"CIQ(""NWE"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2014"")",,zero_as_na
NWE,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2015,0,"CIQ(""NWE"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2015"")",,zero_as_na
NWE,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2016,0,"CIQ(""NWE"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2016"")",,zero_as_na
NWE,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2017,0,"CIQ(""NWE"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2017"")",,zero_as_na
NWE,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2018,0,"CIQ(""NWE"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2018"")",,zero_as_na
NWE,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2019,0,"CIQ(""NWE"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2019"")",,zero_as_na
NWE,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2014,0,"CIQ(""NWE"",""IQ_EBITDA_GUIDANCE"",""FY2014"")",,zero_as_na
NWE,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2015,0,"CIQ(""NWE"",""IQ_EBITDA_GUIDANCE"",""FY2015"")",,zero_as_na
NWE,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2016,0,"CIQ(""NWE"",""IQ_EBITDA_GUIDANCE"",""FY2016"")",,zero_as_na
NWE,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2017,0,"CIQ(""NWE"",""IQ_EBITDA_GUIDANCE"",""FY2017"")",,zero_as_na
NWE,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2018,0,"CIQ(""NWE"",""IQ_EBITDA_GUIDANCE"",""FY2018"")",,zero_as_na
NWE,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2019,0,"CIQ(""NWE"",""IQ_EBITDA_GUIDANCE"",""FY2019"")",,zero_as_na
NWL,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2014,1.94 - 2.00,"CIQ(""NWL"",""IQ_EPS_EXCL_GUIDANCE"",""FY2014"")",1.97,range
NWL,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2015,2.14 - 2.20,"CIQ(""NWL"",""IQ_EPS_EXCL_GUIDANCE"",""FY2015"")",2.17,range
NWL,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2016,2.85 - 2.90,"CIQ(""NWL"",""IQ_EPS_EXCL_GUIDANCE"",""FY2016"")",2.875,range
NWL,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2017,2.72 - 2.76,"CIQ(""NWL"",""IQ_EPS_EXCL_GUIDANCE"",""FY2017"")",2.74,range
NWL,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2018,2.55 - 2.75,"CIQ(""NWL"",""IQ_EPS_EXCL_GUIDANCE"",""FY2018"")",2.65,range
NWL,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2019,1.63 - 1.68,"CIQ(""NWL"",""IQ_EPS_EXCL_GUIDANCE"",""FY2019"")",1.6549999999999998,range
NWL,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2014,2,"CIQ(""NWL"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2014"")",2.0,number
NWL,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2015,2.2,"CIQ(""NWL"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2015"")",2.2,number
NWL,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2016,2.9,"CIQ(""NWL"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2016"")",2.9,number
NWL,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2017,2.76,"CIQ(""NWL"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2017"")",2.76,number
NWL,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2018,2.75,"CIQ(""NWL"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2018"")",2.75,number
NWL,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2019,1.68,"CIQ(""NWL"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2019"")",1.68,number
NWL,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2014,1.94,"CIQ(""NWL"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2014"")",1.94,number
NWL,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2015,2.14,"CIQ(""NWL"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2015"")",2.14,number
NWL,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2016,2.85,"CIQ(""NWL"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2016"")",2.85,number
NWL,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2017,2.72,"CIQ(""NWL"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2017"")",2.72,number
NWL,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2018,2.55,"CIQ(""NWL"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2018"")",2.55,number
NWL,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2019,1.63,"CIQ(""NWL"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2019"")",1.63,number
NWL,Revenue (point),IQ_REVENUE_GUIDANCE,FY2014,5863.28 - 5920.20,"CIQ(""NWL"",""IQ_REVENUE_GUIDANCE"",""FY2014"")",5891.74,range
NWL,Revenue (point),IQ_REVENUE_GUIDANCE,FY2015,5898.81 - 5927.45,"CIQ(""NWL"",""IQ_REVENUE_GUIDANCE"",""FY2015"")",5913.13,range
NWL,Revenue (point),IQ_REVENUE_GUIDANCE,FY2016,13162.43 - 13487.80,"CIQ(""NWL"",""IQ_REVENUE_GUIDANCE"",""FY2016"")",13325.115,range
NWL,Revenue (point),IQ_REVENUE_GUIDANCE,FY2017,14736.304,"CIQ(""NWL"",""IQ_REVENUE_GUIDANCE"",""FY2017"")",14736.304,number
NWL,Revenue (point),IQ_REVENUE_GUIDANCE,FY2018,8700.00 - 9000.00,"CIQ(""NWL"",""IQ_REVENUE_GUIDANCE"",""FY2018"")",8850.0,range
NWL,Revenue (point),IQ_REVENUE_GUIDANCE,FY2019,9600.00 - 9700.00,"CIQ(""NWL"",""IQ_REVENUE_GUIDANCE"",""FY2019"")",9650.0,range
NWL,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2014,5920.2,"CIQ(""NWL"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2014"")",5920.2,number
NWL,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2015,5927.445,"CIQ(""NWL"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2015"")",5927.445,number
NWL,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2016,13487.796,"CIQ(""NWL"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2016"")",13487.796,number
NWL,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2017,14736.304,"CIQ(""NWL"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2017"")",14736.304,number
NWL,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2018,9000,"CIQ(""NWL"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2018"")",9000.0,number
NWL,Revenue High,IQ_REVENUE_HIGH_GUIDANCE,FY2019,9700,"CIQ(""NWL"",""IQ_REVENUE_HIGH_GUIDANCE"",""FY2019"")",9700.0,number
NWL,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2014,5863.275,"CIQ(""NWL"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2014"")",5863.275,number
NWL,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2015,5898.81,"CIQ(""NWL"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2015"")",5898.81,number
NWL,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2016,13162.4325,"CIQ(""NWL"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2016"")",13162.4325,number
NWL,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2017,14736.304,"CIQ(""NWL"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2017"")",14736.304,number
NWL,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2018,8700,"CIQ(""NWL"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2018"")",8700.0,number
NWL,Revenue Low,IQ_REVENUE_LOW_GUIDANCE,FY2019,9600,"CIQ(""NWL"",""IQ_REVENUE_LOW_GUIDANCE"",""FY2019"")",9600.0,number
NWL,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2014,0,"CIQ(""NWL"",""IQ_EBITDA_GUIDANCE"",""FY2014"")",,zero_as_na
NWL,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2015,0,"CIQ(""NWL"",""IQ_EBITDA_GUIDANCE"",""FY2015"")",,zero_as_na
NWL,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2016,0,"CIQ(""NWL"",""IQ_EBITDA_GUIDANCE"",""FY2016"")",,zero_as_na
NWL,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2017,0,"CIQ(""NWL"",""IQ_EBITDA_GUIDANCE"",""FY2017"")",,zero_as_na
NWL,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2018,0,"CIQ(""NWL"",""IQ_EBITDA_GUIDANCE"",""FY2018"")",,zero_as_na
NWL,EBITDA (point),IQ_EBITDA_GUIDANCE,FY2019,0,"CIQ(""NWL"",""IQ_EBITDA_GUIDANCE"",""FY2019"")",,zero_as_na
NWN,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2014,2.15 - 2.35,"CIQ(""NWN"",""IQ_EPS_EXCL_GUIDANCE"",""FY2014"")",2.25,range
NWN,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2015,2.10 - 2.30,"CIQ(""NWN"",""IQ_EPS_EXCL_GUIDANCE"",""FY2015"")",2.2,range
NWN,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2016,2.05 - 2.25,"CIQ(""NWN"",""IQ_EPS_EXCL_GUIDANCE"",""FY2016"")",2.15,range
NWN,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2017,2.05 - 2.25,"CIQ(""NWN"",""IQ_EPS_EXCL_GUIDANCE"",""FY2017"")",2.15,range
NWN,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2018,2.10 - 2.30,"CIQ(""NWN"",""IQ_EPS_EXCL_GUIDANCE"",""FY2018"")",2.2,range
NWN,EPS Excl. Excep/GW (point),IQ_EPS_EXCL_GUIDANCE,FY2019,2.25 - 2.45,"CIQ(""NWN"",""IQ_EPS_EXCL_GUIDANCE"",""FY2019"")",2.35,range
NWN,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2014,2.35,"CIQ(""NWN"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2014"")",2.35,number
NWN,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2015,2.3,"CIQ(""NWN"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2015"")",2.3,number
NWN,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2016,2.25,"CIQ(""NWN"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2016"")",2.25,number
NWN,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2017,2.25,"CIQ(""NWN"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2017"")",2.25,number
NWN,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2018,2.3,"CIQ(""NWN"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2018"")",2.3,number
NWN,EPS Excl. Excep/GW High,IQ_EPS_EXCL_HIGH_GUIDANCE,FY2019,2.45,"CIQ(""NWN"",""IQ_EPS_EXCL_HIGH_GUIDANCE"",""FY2019"")",2.45,number
NWN,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2014,2.15,"CIQ(""NWN"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2014"")",2.15,number
NWN,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2015,2.1,"CIQ(""NWN"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2015"")",2.1,number
NWN,EPS Excl. Excep/GW Low,IQ_EPS_EXCL_LOW_GUIDANCE,FY2016,2.05,"CIQ(""NWN"",""IQ_EPS_EXCL_LOW_GUIDANCE"",""FY2016"")",2.05,number
